"Bucket label","RT","m/z","Name","Formula","IH_Met_Vial12_BLANK01_12_1_11301","IH_Met_Vial57_027_57_1_11328","IH_Met_Vial58_028_58_1_11329","IH_Met_Vial59_029_59_1_11330","IH_Met_Vial60_030_60_1_11331","IH_Met_Vial43_031_43_1_11332","IH_Met_Vial44_032_44_1_11333","IH_Met_Vial45_033_45_1_11334","IH_Met_Vial46_034_46_1_11335","IH_Met_Vial47_035_47_1_11336","IH_Met_Vial48_036_48_1_11337","IH_Met_Vial31_037_31_1_11338","IH_Met_Vial32_038_32_1_11339","IH_Met_Vial33_039_33_1_11340","IH_Met_Vial34_040_34_1_11341","IH_Met_Vial35_041_35_1_11342","IH_Met_Vial36_042_36_1_11343","IH_Met_Vial19_043_19_1_11344","IH_Met_Vial20_044_20_1_11345","IH_Met_Vial21_045_21_1_11346","IH_Met_Vial22_046_22_1_11347","IH_Met_Vial23_047_23_1_11348","IH_Met_Vial24_048_24_1_11349","IH_Met_Vial7_049_7_1_11350","IH_Met_Vial8_050_8_1_11351","IH_Met_Vial9_051_9_1_11352","IH_Met_Vial10_052_10_1_11353","IH_Met_Vial12_BLANK02_12_1_11354"
"Sample",,,,,"BLANK","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","CTRL","CTRL","BLANK"
"426.96277 Da 88.16 s",1.47,427.97005,,,0.0,908.461669921875,13417.0888671875,0.0,12816.32421875,24825.021484375,0.0,18350.03515625,231.86619567871094,0.0,26.2562255859375,165.29994201660156,34.62040328979492,92.25663757324219,873.6564331054688,166.58914184570312,143.98989868164062,134.67291259765625,0.0,517.7953491210938,0.0,78.65582275390625,0.0,0.0,0.0,0.0,0.0,0.0
"130.04165 Da 87.98 s",1.47,131.04892,,,0.0,78.66812133789062,4591.49072265625,0.0,5582.8740234375,9330.998046875,0.0,8033.591796875,0.0,0.0,209.1572265625,0.0,0.0,738.4746704101562,0.0,337.3433532714844,151.97650146484375,153.50631713867188,0.0,172.4378662109375,0.0,349.2019348144531,45.26416015625,0.0,0.0,0.0,0.0,0.0
"123.02577 Da 88.16 s",1.47,124.03305,,,0.0,1720.2679443359375,19206.19140625,0.0,20161.921875,49490.75390625,0.0,35488.34375,895.62109375,1108.3734130859375,1177.665283203125,1374.3388671875,1358.2431640625,1722.4615478515625,2209.099609375,1578.0616455078125,989.1365966796875,1238.4139404296875,534.3637084960938,1446.141357421875,0.0,870.9172973632812,1672.42529296875,1637.84619140625,215.02822875976562,0.0,0.0,0.0
"684.03514 Da 87.98 s",1.47,685.04241,,,0.0,0.0,19576.283203125,0.0,9427.5107421875,24885.779296875,0.0,16907.5234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"303.05928 Da 89.91 s",1.50,304.06656,,,0.0,0.0,11677.2392578125,0.0,0.0,0.0,0.0,0.0,8357.8046875,0.0,0.0,0.0,0.0,0.0,8231.958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.2459716796875,0.0,0.0,0.0,0.0
"184.09130 Da 89.67 s",1.49,185.09858,,,0.0,523.2164306640625,1453.5765380859375,0.0,2282.92431640625,2234.04150390625,0.0,1739.4246826171875,583.3544921875,222.7265625,0.0,292.64898681640625,0.0,65.82329559326172,567.1474609375,0.0,86.93415832519531,133.01004028320312,0.0,609.6190185546875,0.0,681.8644409179688,89.06090545654297,502.4941101074219,0.0,0.0,0.0,0.0
"106.04169 Da 92.25 s",1.54,107.04897,,,0.0,0.0,86.34718322753906,0.0,4543.4521484375,7858.22265625,0.0,5445.9296875,0.0,0.0,0.0,0.0,0.0,115.71052551269531,0.0,0.0,0.0,0.0,46.495399475097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"124.04941 Da 89.82 s",1.50,125.05668,,,0.0,0.0,10443.291015625,0.0,11481.7939453125,0.0,0.0,14865.693359375,0.0,0.0,120.48204040527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"188.03247 Da 91.05 s",1.52,189.03975,,,0.0,0.0,4612.48828125,0.0,12370.9873046875,0.0,0.0,18629.568359375,0.0,0.0,217.3279571533203,0.0,0.0,0.0,0.0,0.0,0.0,35.52001953125,0.0,0.0,0.0,129.340087890625,29.864959716796875,0.0,0.0,0.0,0.0,0.0
"169.04894 Da 90.82 s",1.51,170.05480,,,0.0,0.0,17686.896484375,0.0,19141.556640625,31831.61328125,0.0,15423.6025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94305419921875,0.0,0.0
"154.08257 Da 92.41 s",1.54,155.08984,,,0.0,0.0,6932.20263671875,0.0,2964.98388671875,7375.9716796875,0.0,5770.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"129.02249 Da 91.03 s",1.52,130.02976,,,0.0,91.69226837158203,33981.41015625,0.0,8042.04736328125,39558.5078125,0.0,7577.5908203125,0.0,233.9348602294922,1124.625732421875,0.0,273.86590576171875,0.0,2299.398681640625,292.551025390625,0.0,6756.943359375,529.2111206054688,0.0,0.0,173.53819274902344,0.0,0.0,0.0,0.0,0.0,0.0
"212.08522 Da 91.12 s",1.52,213.09249,,,0.0,0.0,6227.39453125,0.0,5355.99560546875,14212.091796875,0.0,10649.7060546875,0.0,0.0,0.0,0.0,0.0,91.26591491699219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"303.10792 Da 92.99 s",1.55,304.11520,,,0.0,0.0,0.0,0.0,6601.41748046875,10965.25390625,0.0,7602.9248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"177.08807 Da 93.34 s",1.56,178.09535,,,0.0,16421.255859375,23832.4375,0.0,43993.10546875,16568.89453125,0.0,45290.5859375,0.0,0.0,32695.427734375,0.0,0.0,6967.60302734375,0.0,0.0,6462.0029296875,9183.6826171875,12534.3212890625,2670.33447265625,0.0,18600.263671875,0.0,6554.7373046875,0.0,0.0,0.0,13868.0419921875
"148.04566 Da 91.30 s",1.52,149.05294,,,0.0,115.54400634765625,4668.43994140625,0.0,6053.6181640625,9506.6982421875,0.0,7542.74462890625,0.0,0.0,217.91226196289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"176.04265 Da 92.78 s",1.55,177.04993,,,0.0,1935.2432861328125,0.0,0.0,2422.067138671875,6410.5732421875,0.0,3635.0302734375,0.0,1495.4278564453125,0.0,2181.5068359375,2283.90283203125,0.0,0.0,2132.391357421875,1680.92822265625,0.0,1971.939208984375,1666.7637939453125,0.0,0.0,1899.2171630859375,0.0,0.0,0.0,0.0,0.0
"211.01318 Da 93.32 s",1.56,212.02046,,,0.0,0.0,8710.9970703125,0.0,3986.444091796875,11230.3447265625,0.0,1394.529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"308.01385 Da 94.66 s",1.58,309.02112,,,0.0,125.18778228759766,74.93634033203125,0.0,317.3558654785156,8455.1025390625,0.0,3004.54541015625,0.0,0.0,0.0,0.0,248.94715881347656,362.0269775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"164.02185 Da 93.81 s",1.56,165.02912,,,0.0,0.0,7640.57275390625,0.0,1497.4178466796875,257.3634033203125,0.0,3497.082275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.77578735351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"173.05070 Da 94.09 s",1.57,174.05797,,,0.0,48.54588317871094,12513.091796875,0.0,9196.00390625,0.0,0.0,12398.939453125,0.0,0.0,0.0,0.0,39.62013244628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"144.06958 Da 94.46 s",1.57,145.07686,,,0.0,0.0,8510.43359375,0.0,8355.3876953125,2477.94921875,0.0,8300.3134765625,0.0,0.0,0.0,485.91424560546875,501.0272216796875,0.0,0.0,510.9436950683594,1163.2135009765625,0.0,647.1063232421875,0.0,0.0,0.0,0.0,1310.1004638671875,0.0,0.0,0.0,0.0
"159.96231 Da 96.30 s",1.60,160.96958,,,0.0,0.0,3420.923095703125,348.70172119140625,3916.4736328125,0.0,0.0,5379.27001953125,0.0,133.3416748046875,271.04656982421875,286.1444396972656,96.02448272705078,438.9339294433594,126.641845703125,0.0,101.68311309814453,0.0,455.90966796875,0.0,0.0,0.0,360.9346923828125,0.0,459.57769775390625,580.322265625,170.2091064453125,0.0
"191.07166 Da 97.27 s",1.62,192.07894,,,0.0,0.0,22707.3828125,0.0,11885.6787109375,20871.427734375,0.0,14239.1474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"169.99523 Da 96.30 s",1.60,171.00251,,,0.0,0.0,14278.5517578125,0.0,2208.77001953125,5384.2705078125,0.0,3171.229248046875,0.0,0.0,57.854461669921875,107.694580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.89154052734375,0.0,0.0,292.84893798828125,0.0,45.23484802246094,0.0
"181.04574 Da 96.86 s",1.61,182.05302,,,0.0,0.0,11016.787109375,0.0,2058.390869140625,6934.28173828125,0.0,4179.24072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"118.08903 Da 97.71 s",1.63,119.09631,,,0.0,0.0,0.0,0.0,1510.02783203125,3337.679443359375,0.0,2108.30908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"160.06427 Da 101.11 s",1.69,161.06998,"7-Aminoquinolin-2-ol","C9H8N2O",0.0,5093.1181640625,479.9912109375,0.0,0.0,23374.7265625,0.0,64.49043273925781,7333.0322265625,5894.2802734375,0.0,0.0,0.0,6476.13720703125,5737.61279296875,4158.34912109375,6010.40966796875,5988.7060546875,0.0,0.0,0.0,6334.76025390625,5119.2080078125,0.0,0.0,0.0,0.0,0.0
"166.04705 Da 98.77 s",1.65,167.05433,,,0.0,12228.1298828125,325.88885498046875,0.0,21022.552734375,51831.453125,0.0,15990.75390625,22194.158203125,33100.03125,38344.171875,19444.24609375,18194.529296875,7959.3046875,22186.064453125,26580.177734375,34532.828125,30646.53125,13006.0810546875,13824.177734375,0.0,24702.302734375,11693.6806640625,33938.13671875,0.0,0.0,0.0,0.0
"127.04299 Da 99.00 s",1.65,128.05027,,,0.0,1171.953125,0.0,0.0,56.35572814941406,4943.921875,0.0,365.0824279785156,2251.945068359375,5837.583984375,4280.8642578125,1521.2509765625,2405.180419921875,867.5054931640625,2093.2041015625,3863.13427734375,4061.53466796875,3321.027099609375,2159.137939453125,1621.5870361328125,0.0,2854.989990234375,1986.427978515625,4982.5302734375,0.0,0.0,0.0,0.0
"157.01391 Da 99.86 s",1.66,158.02119,,,0.0,4558.140625,0.0,0.0,0.0,9437.4921875,0.0,0.0,2410.948486328125,2457.4189453125,2373.0576171875,3085.22265625,3238.33837890625,3367.65283203125,3881.4326171875,1578.175048828125,2327.929931640625,3485.08935546875,2442.02197265625,3336.4677734375,0.0,2361.261962890625,4352.6279296875,2512.590087890625,0.0,0.0,0.0,0.0
"135.03500 Da 100.59 s",1.68,136.04228,,,0.0,20218.146484375,9764.1279296875,0.0,3305.28271484375,6011.98486328125,0.0,18930.0859375,27709.55078125,19046.04296875,23909.94921875,25507.935546875,25773.828125,28202.91015625,28259.001953125,23515.080078125,21659.369140625,26554.984375,26337.408203125,26275.0703125,0.0,24789.91796875,25894.447265625,28605.751953125,0.0,0.0,0.0,0.0
"166.08186 Da 100.79 s",1.68,167.08914,,,110.30021667480469,0.0,0.0,24785.029296875,0.0,0.0,28437.462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20266.544921875,0.0,0.0,0.0,37692.37109375,39229.6484375,3955.846923828125,0.0
"127.06214 Da 100.33 s",1.67,128.06942,,,0.0,0.0,0.0,2322.73193359375,0.0,0.0,2682.494873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3062.699951171875,0.0,0.0,0.0,5482.67626953125,4859.73046875,131.61004638671875,0.0
"188.03162 Da 102.65 s",1.71,189.03889,,,0.0,6575.15283203125,119.17974853515625,0.0,0.0,21868.029296875,0.0,0.0,7067.29541015625,6644.078125,5656.03369140625,8291.1025390625,4700.61767578125,6836.09912109375,6893.16748046875,6299.0869140625,4934.95361328125,7131.447265625,6670.5927734375,7730.7763671875,0.0,5677.29833984375,6815.4853515625,7360.72412109375,0.0,0.0,0.0,0.0
"124.04932 Da 103.23 s",1.72,125.05660,,,0.0,7682.96484375,0.0,0.0,0.0,19286.599609375,0.0,0.0,7403.841796875,6248.9248046875,5635.20751953125,6037.51318359375,5792.271484375,6959.5380859375,5370.14990234375,7023.6787109375,3716.65234375,5708.40478515625,6008.71533203125,6556.71533203125,0.0,4965.29150390625,5820.8154296875,5953.9853515625,0.0,0.0,0.0,0.0
"161.09255 Da 103.04 s",1.72,162.09982,,,0.0,0.0,0.0,1760.1278076171875,0.0,0.0,4548.2177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4727.6455078125,0.0,0.0,0.0,3205.126708984375,3851.221923828125,3038.844482421875,0.0
"161.05962 Da 103.06 s",1.72,162.06689,,,0.0,4621.1689453125,0.0,163.44277954101562,0.0,0.0,0.0,0.0,4798.28662109375,4619.4228515625,3397.89404296875,3740.5595703125,3685.93994140625,4685.35693359375,4862.93212890625,5071.28857421875,3396.835693359375,2276.580810546875,2995.559326171875,3895.20849609375,0.0,3596.501708984375,2923.40869140625,4163.0166015625,157.99009704589844,0.0,0.0,0.0
"124.06694 Da 103.24 s",1.72,125.07421,,,0.0,0.0,0.0,8250.6240234375,0.0,0.0,5978.9912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6488.693359375,0.0,0.0,0.0,6633.59765625,6888.09228515625,6200.83056640625,0.0
"154.04775 Da 103.56 s",1.73,155.05503,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3273.873046875,0.0,0.0,1594.0333251953125,0.0,0.0,3842.971923828125,0.0,0.0,1097.7802734375,112.60810089111328,0.0,0.0,0.0,0.0,1128.16650390625,0.0,0.0,0.0,0.0
"207.07460 Da 106.29 s",1.77,208.08187,,,0.0,0.0,0.0,0.0,15341.224609375,0.0,39.688865661621094,18596.966796875,0.0,0.0,0.0,0.0,69.67817687988281,61.282108306884766,0.0,0.0,50.94017028808594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.37200927734375
"208.09507 Da 107.12 s",1.79,209.10234,,,0.0,0.0,0.0,0.0,4564.45751953125,0.0,0.0,6031.736328125,0.0,0.0,0.0,0.0,0.0,53.1361083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"167.05679 Da 107.12 s",1.79,168.06407,,,200.06712341308594,0.0,0.0,0.0,4793.8974609375,0.0,0.0,5571.4814453125,0.0,0.0,0.0,121.76701354980469,0.0,28.024215698242188,119.0159912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"162.05928 Da 106.56 s",1.78,163.06656,,,0.0,0.0,0.0,0.0,6964.85595703125,0.0,0.0,6647.9873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.6167449951172,0.0,0.0,214.54647827148438,0.0,0.0,0.0,791.7593383789062,0.0,0.0,0.0
"303.10821 Da 107.01 s",1.78,304.11548,,,0.0,2480.428466796875,0.0,0.0,0.0,0.0,0.0,0.0,2613.0439453125,2105.5634765625,3130.862548828125,3756.074462890625,2408.94921875,1580.328857421875,3037.37939453125,2264.90966796875,2079.89453125,2786.739501953125,3049.841552734375,2841.876708984375,0.0,3434.289306640625,2420.6552734375,2298.233642578125,0.0,0.0,0.0,0.0
"169.04881 Da 111.74 s",1.86,170.05455,,,0.0,9752.5107421875,115.33926391601562,0.0,0.0,0.0,0.0,41.4398193359375,12061.9013671875,10880.8212890625,9104.82421875,14922.9189453125,11931.1826171875,13253.0166015625,11423.39453125,11490.8447265625,9779.3662109375,11677.9453125,10648.146484375,10840.8740234375,0.0,9694.41796875,5821.29052734375,14016.7080078125,0.0,0.0,0.0,333.07177734375
"663.00641 Da 110.96 s",1.85,332.51057,,,0.0,15092.5791015625,0.0,0.0,0.0,0.0,0.0,0.0,12169.142578125,0.0,13173.751953125,17504.748046875,0.0,18191.123046875,0.0,12802.2763671875,14730.7314453125,0.0,11228.5947265625,15876.6044921875,0.0,13480.3408203125,6456.4853515625,15632.6953125,0.0,0.0,0.0,0.0
"540.97812 Da 110.55 s",1.84,523.97614,,,0.0,9929.6318359375,0.0,0.0,0.0,0.0,0.0,0.0,8318.1015625,8183.32470703125,6743.17626953125,8535.63671875,5572.04833984375,7883.00439453125,8093.47705078125,6078.59912109375,8943.7568359375,7276.69677734375,6223.81591796875,6022.19970703125,0.0,5802.66357421875,2973.725341796875,9302.8798828125,0.0,0.0,0.0,0.0
"561.01058 Da 110.18 s",1.84,544.00845,,,0.0,6504.96875,0.0,0.0,0.0,0.0,0.0,0.0,6369.59814453125,5837.57470703125,4371.0361328125,5794.8203125,5943.89306640625,7260.1640625,6374.830078125,5649.310546875,5730.265625,6385.173828125,5334.81396484375,6405.9384765625,0.0,5357.5166015625,6293.68603515625,7359.92333984375,0.0,0.0,0.0,0.0
"169.08098 Da 112.13 s",1.87,170.09002,,,0.0,0.0,0.0,11803.8232421875,0.0,0.0,10686.1708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10410.201171875,0.0,0.0,0.0,10926.3603515625,1764.302490234375,2486.70361328125,0.0
"561.09242 Da 110.72 s",1.85,544.08975,,,0.0,0.0,103.11036682128906,6915.83349609375,0.0,0.0,5712.98388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5236.97119140625,0.0,0.0,0.0,5564.978515625,5441.0341796875,4263.7666015625,0.0
"541.05874 Da 111.03 s",1.85,524.05560,,,0.0,0.0,0.0,7568.21630859375,0.0,0.0,7460.90087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6075.14404296875,0.0,0.0,0.0,6364.8623046875,0.0,0.0,0.0
"426.96289 Da 110.74 s",1.85,427.97016,,,0.0,12390.25,222.57330322265625,0.0,224.29736328125,260.1042785644531,0.0,0.0,13955.1435546875,15197.4267578125,12370.2490234375,15165.6455078125,10635.689453125,10109.53125,13446.0859375,12049.486328125,16481.59765625,14344.1357421875,9482.8525390625,15535.9033203125,0.0,12387.6669921875,6115.62939453125,15070.58984375,0.0,0.0,0.0,0.0
"231.03908 Da 110.59 s",1.84,232.04636,,,0.0,2202.416259765625,0.0,0.0,0.0,0.0,0.0,0.0,1325.06201171875,2404.1396484375,2409.79052734375,2078.8173828125,1112.4071044921875,2380.340576171875,2887.098388671875,1620.278076171875,2668.30517578125,1692.690673828125,1024.76513671875,3684.062744140625,0.0,1149.588623046875,1045.0623779296875,3483.56494140625,0.0,0.0,0.0,0.0
"578.91800 Da 111.05 s",1.85,579.92527,,,0.0,5458.703125,0.0,0.0,0.0,0.0,0.0,0.0,4671.7060546875,3997.73681640625,5032.7392578125,5307.76171875,2975.2734375,3274.960205078125,3291.605224609375,2935.684814453125,4979.849609375,0.0,2706.668701171875,5307.3798828125,0.0,4507.8505859375,2045.555419921875,4125.13134765625,0.0,0.0,65.81671142578125,0.0
"145.03394 Da 110.10 s",1.83,146.04122,,,0.0,2176.270751953125,95.34111785888672,0.0,567.6357421875,275.2785949707031,0.0,303.7157897949219,4803.140625,2527.0087890625,2677.947998046875,5085.720703125,2131.63720703125,4033.220703125,4725.47021484375,2145.77783203125,2875.612060546875,2924.568359375,2926.46142578125,3135.650146484375,0.0,2452.42138671875,4003.24951171875,2525.317626953125,0.0,0.0,0.0,0.0
"123.04318 Da 110.43 s",1.84,124.05046,,,0.0,0.0,0.0,27759.947265625,0.0,0.0,26878.513671875,0.0,0.0,156.09230041503906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25709.462890625,0.0,106.30531311035156,0.0,27450.95703125,32891.97265625,30656.9453125,0.0
"123.02598 Da 110.20 s",1.84,124.03326,,,0.0,29822.900390625,418.7932434082031,90.6240005493164,70.0195083618164,854.8623657226562,0.0,267.0791320800781,33640.0390625,26454.92578125,27522.658203125,28766.27734375,28223.263671875,28614.390625,29424.99609375,24542.8359375,24685.607421875,24629.443359375,27085.10546875,27546.201171875,0.0,23559.310546875,28288.078125,28300.458984375,0.0,0.0,0.0,214.39865112304688
"130.04186 Da 109.85 s",1.83,131.04913,,,0.0,6608.4521484375,0.0,0.0,493.6739807128906,153.2855224609375,0.0,985.015625,6819.2099609375,6188.82275390625,5265.3173828125,6449.88720703125,7464.14111328125,5812.48388671875,7151.0712890625,6153.15478515625,7269.1767578125,5956.095703125,4972.87451171875,5658.9736328125,0.0,6446.21435546875,5149.83251953125,5733.310546875,0.0,0.0,0.0,0.0
"145.06007 Da 110.52 s",1.84,146.06735,,,0.0,0.0,0.0,4056.3408203125,0.0,0.0,2892.839111328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219.25146484375,0.0,0.0,0.0,3462.9931640625,4210.67919921875,3941.44287109375,0.0
"211.01283 Da 110.67 s",1.84,212.02011,,,0.0,169.34579467773438,0.0,0.0,0.0,0.0,0.0,0.0,4238.2314453125,812.7201538085938,1118.138427734375,4708.755859375,541.4332275390625,730.122802734375,3174.9091796875,1091.3067626953125,975.762451171875,2870.28076171875,798.3341064453125,342.3463134765625,0.0,1537.4122314453125,384.4401550292969,3818.8115234375,0.0,0.0,0.0,0.0
"122.04582 Da 111.10 s",1.85,123.05309,,,0.0,0.0,0.0,40731.3125,0.0,0.0,41874.515625,0.0,0.0,0.0,0.0,129.60498046875,18.899917602539062,0.0,0.0,0.0,101.91329956054688,0.0,0.0,149.65296936035156,33659.29296875,0.0,0.0,0.0,36045.87109375,680.02001953125,401.732421875,0.0
"684.03561 Da 110.39 s",1.84,685.04288,,,0.0,3556.7216796875,0.0,0.0,0.0,0.0,0.0,0.0,6055.62744140625,4043.529052734375,5192.4248046875,4885.9599609375,5394.9765625,4709.53466796875,4659.080078125,4513.30224609375,3963.538818359375,5454.4287109375,4705.3369140625,4640.81982421875,0.0,4814.56982421875,2598.604248046875,5294.43798828125,0.0,0.0,0.0,0.0
"159.96191 Da 114.01 s",1.90,160.96919,,,139.18392944335938,5942.2158203125,0.0,36.63002014160156,0.0,5084.78076171875,0.0,0.0,4404.904296875,4158.787109375,5421.0458984375,3847.4775390625,5773.310546875,4206.67822265625,4233.283203125,4949.65966796875,4319.7666015625,4625.65087890625,5154.40234375,5590.025390625,430.8241882324219,2552.37939453125,5010.51611328125,4475.86962890625,0.0,0.0,237.64268493652344,0.0
"131.07439 Da 115.27 s",1.92,132.08167,,,0.0,0.0,5489.40576171875,0.0,10508.5478515625,0.0,0.0,15234.1708984375,0.0,0.0,1992.481689453125,0.0,3576.52197265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"138.09049 Da 114.78 s",1.91,139.09777,,,0.0,0.0,10165.9462890625,0.0,7307.908203125,0.0,0.0,7702.13671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"212.08505 Da 114.79 s",1.91,213.09232,,,0.0,3958.404541015625,0.0,0.0,0.0,0.0,0.0,68.98507690429688,5001.9833984375,4373.99169921875,4980.38037109375,5225.93359375,5241.2333984375,6273.13330078125,4945.60498046875,4371.1337890625,4237.58349609375,4614.4267578125,4806.37255859375,5873.46630859375,0.0,3055.76318359375,4142.22314453125,4934.08447265625,0.0,0.0,0.0,0.0
"173.05039 Da 119.22 s",1.99,174.05766,,,0.0,5211.49951171875,0.0,0.0,0.0,161.1158447265625,0.0,0.0,5026.0380859375,4023.34814453125,5253.48095703125,5662.4609375,5383.3125,5772.0263671875,5742.12158203125,5003.6171875,4038.618896484375,5729.61279296875,2679.583740234375,4169.0703125,0.0,3929.786376953125,3436.819091796875,6121.67333984375,54.2999267578125,0.0,0.0,39.744140625
"191.07105 Da 119.71 s",2.00,192.07832,,,0.0,5786.37548828125,0.0,0.0,0.0,0.0,0.0,0.0,6828.68017578125,5595.95654296875,5138.427734375,5090.74169921875,6423.06689453125,5877.52294921875,7670.822265625,5077.65966796875,4012.349853515625,5814.83251953125,4871.17626953125,4672.78759765625,58.724090576171875,5199.580078125,5031.966796875,5648.63525390625,0.0,0.0,0.0,0.0
"144.06992 Da 119.66 s",1.99,145.07720,,,0.0,4211.091796875,0.0,0.0,0.0,0.0,0.0,0.0,3971.6220703125,3321.841064453125,3354.009033203125,3105.452880859375,4371.55908203125,3215.7431640625,3840.94140625,2468.321533203125,1839.7652587890625,4029.96826171875,2988.035888671875,2524.147216796875,0.0,2875.116943359375,2604.90673828125,2143.481201171875,0.0,0.0,0.0,0.0
"169.99486 Da 118.88 s",1.98,171.00213,,,0.0,1579.9027099609375,0.0,0.0,0.0,0.0,0.0,0.0,7127.05859375,3165.837158203125,579.5284423828125,2171.96826171875,800.1696166992188,1859.2149658203125,7957.82861328125,2500.593017578125,512.027587890625,1774.770751953125,485.32159423828125,1919.927001953125,0.0,2725.0205078125,172.9022674560547,1570.013916015625,133.95594787597656,0.0,43.43994140625,0.0
"181.04543 Da 119.42 s",1.99,182.05271,,,0.0,1121.6932373046875,0.0,0.0,0.0,0.0,0.0,0.0,6331.55712890625,1542.711181640625,565.1007690429688,1381.8665771484375,1005.4625244140625,1376.6978759765625,5589.3037109375,1124.9140625,1532.5931396484375,1527.562744140625,674.9951782226562,1866.0120849609375,0.0,2046.0906982421875,332.2077331542969,2171.424072265625,0.0,0.0,0.0,0.0
"144.09596 Da 119.27 s",1.99,145.10323,,,0.0,0.0,0.0,2125.57958984375,0.0,0.0,3552.782470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2577.474609375,0.0,0.0,0.0,3440.162841796875,3202.716064453125,3567.88818359375,0.0
